iteration,coherence,entropy,energy,curvature,clusters,correlation,magnetization,susceptibility
454,0.8705902777777778,1.0798426311807323,4552.0,0.15805555555555556,21,0.8411458333333334,-0.45006944444444447,6.218756007215887
455,0.8715625,1.0787457901968707,4516.0,0.15680555555555556,21,0.8422569444444444,-0.45069444444444445,6.215800664366892
456,0.8713541666666667,1.0779017575597911,4520.0,0.15694444444444444,21,0.8425347222222223,-0.45069444444444445,6.218115459891743
457,0.8687847222222222,1.0831363110230856,4592.0,0.15944444444444444,21,0.8398263888888889,-0.4498611111111111,6.2116378904147
458,0.8647569444444444,1.0906025728747624,4710.0,0.16354166666666667,21,0.8354166666666667,-0.44895833333333335,6.199302722824532
459,0.8657638888888889,1.0885554207390342,4680.0,0.1625,21,0.8365277777777778,-0.4495138888888889,6.199772754915828
460,0.8663888888888889,1.0871178019459005,4664.0,0.16194444444444445,21,0.8371527777777777,-0.44979166666666665,6.201163239727631
461,0.8663541666666666,1.087321291778683,4660.0,0.16180555555555556,21,0.8372569444444444,-0.45006944444444447,6.197922847492219
462,0.8673263888888889,1.084951460451561,4638.0,0.16104166666666667,21,0.838125,-0.4504861111111111,6.200582933349524
463,0.8689583333333334,1.0826720702835997,4588.0,0.15930555555555556,21,0.8396527777777778,-0.45131944444444444,6.19895003800637
464,0.8712152777777777,1.077605335883962,4536.0,0.1575,22,0.8415625,-0.45222222222222225,6.2043052933406635
465,0.8726736111111111,1.075180281885325,4494.0,0.15604166666666666,22,0.8429861111111111,-0.45263888888888887,6.206950429476875
466,0.871875,1.0766090892757223,4508.0,0.15652777777777777,22,0.8425694444444445,-0.4527083333333333,6.202375613883774
467,0.8678472222222222,1.083811513782369,4624.0,0.16055555555555556,22,0.8384722222222222,-0.45145833333333335,6.1944329717391255
468,0.8692361111111111,1.081892763007774,4584.0,0.15916666666666668,22,0.8396527777777778,-0.45208333333333334,6.19377795694295
469,0.8698958333333333,1.080800500050048,4560.0,0.15833333333333333,21,0.8404513888888889,-0.4527083333333333,6.190801636259514
470,0.8701736111111111,1.0796020896830578,4536.0,0.1575,21,0.8416319444444444,-0.4534722222222222,6.1867692704927055
471,0.8697569444444444,1.0791847845248705,4558.0,0.1582638888888889,21,0.8410416666666667,-0.4534722222222222,6.18792666825513
472,0.8708680555555556,1.07819243074025,4516.0,0.15680555555555556,21,0.8423263888888889,-0.45395833333333335,6.1859868615678195
473,0.87125,1.0768835269031505,4524.0,0.15708333333333332,21,0.841875,-0.4543055555555556,6.186252299492154
474,0.8729166666666667,1.0739910867428493,4476.0,0.15541666666666668,21,0.8434722222222222,-0.45506944444444447,6.186829189939363
475,0.8745138888888889,1.0723504181084746,4426.0,0.15368055555555554,21,0.8449652777777777,-0.4552777777777778,6.18929963135081
476,0.8726041666666666,1.076255886656462,4474.0,0.15534722222222222,21,0.843125,-0.45513888888888887,6.179936765701853
477,0.873125,1.0740996757971968,4468.0,0.15513888888888888,22,0.8435416666666666,-0.4554861111111111,6.182510167289242
478,0.8737847222222223,1.0718269687455428,4454.0,0.15465277777777778,22,0.8442361111111111,-0.4559722222222222,6.184026237795755
479,0.8735069444444444,1.0717221647111626,4460.0,0.15486111111111112,22,0.8442013888888888,-0.45611111111111113,6.182970594586609
480,0.8685763888888889,1.0803741899634176,4598.0,0.15965277777777778,22,0.839375,-0.45493055555555556,6.1705214554667815
481,0.8692361111111111,1.0799047993928732,4574.0,0.15881944444444446,22,0.8400347222222222,-0.4552777777777778,6.1684664716271405
482,0.8702430555555556,1.0786587471481532,4550.0,0.1579861111111111,22,0.8406944444444444,-0.4552777777777778,6.1719386649144194
483,0.8705208333333333,1.0764132874188688,4564.0,0.1584722222222222,22,0.8404513888888889,-0.4552083333333333,6.17883124990162
484,0.8714236111111111,1.075521629932287,4526.0,0.15715277777777778,22,0.8417361111111111,-0.45555555555555555,6.177932056327515
485,0.8706597222222222,1.0772493213817986,4542.0,0.15770833333333334,22,0.8410416666666667,-0.4557638888888889,6.171141627767813
486,0.8686458333333333,1.0793300445912,4590.0,0.159375,22,0.8398611111111111,-0.4557638888888889,6.165354638955684
487,0.8695486111111111,1.0791693957578976,4548.0,0.15791666666666668,22,0.8410763888888889,-0.45625,6.161081470154416
488,0.8709027777777778,1.0777634540690724,4508.0,0.15652777777777777,22,0.8421527777777778,-0.4567361111111111,6.160276556273039
489,0.8724305555555556,1.074680781736439,4470.0,0.15520833333333334,22,0.8435069444444444,-0.4572222222222222,6.164097295073982
490,0.8696875,1.0797864629963758,4542.0,0.15770833333333334,21,0.8409722222222222,-0.45652777777777775,6.156653780714379
491,0.8704513888888888,1.0784321184545274,4526.0,0.15715277777777778,21,0.8413194444444444,-0.4572222222222222,6.153680715212148
492,0.8695833333333334,1.07961455189345,4552.0,0.15805555555555556,21,0.8403472222222222,-0.4575694444444444,6.14698287847344
493,0.8693402777777778,1.0800737210980111,4554.0,0.158125,21,0.8402777777777778,-0.4577777777777778,6.143657650589538
494,0.8696875,1.0788742735973513,4540.0,0.15763888888888888,22,0.8408680555555555,-0.4585416666666667,6.139560743822506
495,0.8690277777777777,1.081139549813099,4558.0,0.1582638888888889,22,0.8398958333333333,-0.4582638888888889,6.135895972407534
496,0.8707638888888889,1.0782500938462345,4504.0,0.15638888888888888,22,0.8418055555555556,-0.45881944444444445,6.138594638190258
497,0.8710069444444445,1.0775775804832628,4496.0,0.15611111111111112,21,0.8421875,-0.4588888888888889,6.139799658048119
498,0.8698958333333333,1.076903809493279,4540.0,0.15763888888888888,21,0.8412152777777778,-0.45895833333333336,6.141004597531134
499,0.8714930555555556,1.073616302280037,4486.0,0.1557638888888889,21,0.8433333333333334,-0.4597222222222222,6.142679649480287
